freq_MHz,e_00_real,e_00_imag,e_11_real,e_11_imag,delta_e_real,delta_e_imag
1917.000000,2.9958492003e-02,2.7443772643e-02,-9.5632638272e-02,7.4125316735e-02,-6.0457212164e-02,-2.1388559368e-01
1918.000000,2.9461497690e-02,2.7122920042e-02,-1.1726441209e-01,1.0852935698e-01,-5.1047550532e-02,-2.1506790979e-01
1919.000000,2.9621571872e-02,2.5860689930e-02,-1.0356524978e-01,1.0818618262e-01,-4.7689228271e-02,-2.1555507805e-01
1920.000000,2.9307956645e-02,2.6152938952e-02,-1.0781172817e-01,1.1099980521e-01,-4.3898789906e-02,-2.1531313724e-01
1921.000000,2.9007873427e-02,2.6259681680e-02,-1.1061288431e-01,1.0899697539e-01,-4.2763393109e-02,-2.1558600687e-01
1922.000000,2.7829186597e-02,2.6197882561e-02,-1.1004757010e-01,1.0634060760e-01,-4.1325145865e-02,-2.1498152803e-01
1923.000000,2.8176477791e-02,2.5109984294e-02,-1.1425598981e-01,1.0798200700e-01,-4.0024554669e-02,-2.1620075894e-01
1924.000000,2.7647964230e-02,2.6078481397e-02,-1.1363678313e-01,1.0589118920e-01,-3.9189666670e-02,-2.1438449305e-01
1925.000000,2.7589458459e-02,2.6418347283e-02,-1.2334990042e-01,9.6161319853e-02,-3.6427657063e-02,-2.1603233798e-01
1926.000000,2.7630100748e-02,2.6140957103e-02,-1.0551930171e-01,1.1979330401e-01,-3.3903247438e-02,-2.1872092303e-01
1927.000000,2.7028795892e-02,2.6316358305e-02,-1.1306906852e-01,1.0285961781e-01,-3.4754785864e-02,-2.1548804897e-01
1928.000000,2.8091286208e-02,2.6386817149e-02,-1.1923849657e-01,1.1767563029e-01,-3.1290839820e-02,-2.2057017994e-01
1929.000000,2.7859679562e-02,2.4958339849e-02,-1.0021520458e-01,1.2399965429e-01,-3.0794663520e-02,-2.2436464818e-01
1930.000000,2.6693126247e-02,2.6566136402e-02,-1.4892664870e-01,5.9196857546e-02,-4.2327743004e-02,-2.2121155854e-01
1931.000000,3.0530739749e-02,2.3998616620e-02,-1.7657901079e-01,6.8170909522e-02,-3.7622264464e-02,-2.1321531339e-01
1932.000000,3.1214376236e-02,2.1215836177e-02,-1.7173399897e-01,6.7094178145e-02,-3.9529406236e-02,-2.0871514432e-01
1933.000000,2.3462419339e-02,1.9534630328e-02,-2.5110859189e-01,5.4237498653e-02,-7.4674513621e-02,-1.6242877787e-01
1934.000000,2.7557535267e-02,2.5653203750e-02,-1.3403139773e-01,8.2231627462e-02,-4.6414676966e-02,-2.3174857166e-01
1935.000000,2.8272645489e-02,2.6288676115e-02,-1.4536741240e-01,8.6142772543e-02,-4.6237397659e-02,-2.2462413658e-01
1936.000000,2.8215763259e-02,2.3546959938e-02,-1.8436988946e-01,1.1022896266e-01,-4.6021700409e-02,-2.1663874655e-01
1938.000000,4.6116643609e-01,5.0086211691e-01,-1.4068457573e+00,5.5989104247e-01,-2.5649668189e-01,-1.9827722403e-01
1939.000000,2.9266230040e-02,2.2805808260e-02,-2.1084452293e-01,7.3263703522e-02,-4.6100309371e-02,-1.9669178943e-01
1940.000000,2.7371555949e-02,1.7132433709e-02,-1.7486130817e-01,5.0107432132e-02,-4.0848437220e-02,-2.0005177069e-01
1941.000000,2.7363709057e-02,2.4468753454e-02,-1.3446660952e-01,1.1636653949e-01,-4.1107408492e-02,-1.8007361715e-01
1942.000000,2.7770104376e-02,2.2030646130e-02,-1.2588953452e-01,7.2986693914e-02,-3.6576154583e-02,-1.7767715180e-01
1943.000000,2.7103983766e-02,2.2546174669e-02,-1.7324001215e-01,1.3372109190e-01,-1.5231349333e-02,-1.9804438633e-01
1944.000000,2.5790136278e-02,2.4948337347e-02,-1.7615961085e-01,1.0801921677e-01,-1.2196930644e-02,-2.0281643608e-01
1945.000000,2.5401610386e-02,2.3857511861e-02,-1.5538922631e-01,1.1533348551e-01,-1.0464846264e-02,-2.0402662988e-01
1946.000000,2.5117969214e-02,2.4040056315e-02,-1.2640697787e-01,1.1873957193e-01,-3.6695618070e-03,-2.1016767932e-01
1947.000000,2.4556059466e-02,2.4772495305e-02,-1.2702831455e-01,1.1025093568e-01,-1.4380116783e-03,-2.1158015013e-01
1948.000000,2.4448712349e-02,2.4758877155e-02,-1.2795199914e-01,1.1658285733e-01,4.5389706255e-04,-2.1197851987e-01
1949.000000,2.4174094096e-02,2.4470452181e-02,-1.2836153649e-01,1.1649599556e-01,2.5949182068e-03,-2.1078103275e-01
1950.000000,2.3990001037e-02,2.4789473648e-02,-1.3206461980e-01,1.1503951588e-01,6.5600139191e-03,-2.0983430434e-01
1951.000000,2.3323435929e-02,2.4515638850e-02,-1.3558207944e-01,1.0896262499e-01,6.9498939125e-03,-2.0963865882e-01
1952.000000,2.2514816113e-02,2.4354250419e-02,-1.1568066586e-01,1.1094767472e-01,8.7927392765e-03,-2.1273134731e-01
1953.000000,2.2885438175e-02,2.4378981677e-02,-1.3263662800e-01,1.2134792386e-01,1.1558451530e-02,-2.1071378460e-01
1954.000000,2.3558959980e-02,2.3773274335e-02,-1.4219021281e-01,1.1766521355e-01,1.1530846105e-02,-2.0992020724e-01
1955.000000,2.3363654675e-02,2.3633987627e-02,-1.2262486694e-01,1.1453449204e-01,1.3725308177e-02,-2.1404698743e-01
1956.000000,2.3200211426e-02,2.4861797242e-02,-1.3949720404e-01,1.0488395256e-01,1.4920793103e-02,-2.0948537616e-01
1957.000000,2.2215608882e-02,2.5248632538e-02,-1.1962194302e-01,9.7371743321e-02,1.5541704223e-02,-2.0688509661e-01
1958.000000,2.1823865783e-02,2.6122703665e-02,-1.2662743028e-01,1.1507741112e-01,3.0595992128e-02,-2.2206321578e-01
1959.000000,2.3279552856e-02,2.3933905523e-02,-1.2188007403e-02,1.6966413861e-01,1.8909730632e-02,-2.1952688420e-01
1960.000000,2.9098697546e-02,2.4902594568e-02,-2.4013686835e-01,1.1879235973e-01,-9.3727248484e-03,-2.1076952529e-01
1961.000000,5.5185357035e-03,8.3365663894e-03,2.1834684197e-01,-9.5668498165e-02,6.2385478840e-02,-1.8925781299e-01
1962.000000,2.0968016896e-02,2.6095370250e-02,-1.3776757849e-01,1.1110388136e-01,3.5698336183e-02,-2.2690906255e-01
1963.000000,2.0686097665e-02,2.5163066342e-02,-1.1465906314e-01,1.0411991269e-01,4.1137677956e-02,-2.2997157157e-01
1964.000000,1.9987615479e-02,2.4082692626e-02,-1.2776217935e-01,7.7819135789e-02,5.5974955372e-02,-2.2620663312e-01
1965.000000,1.7415867456e-02,1.8109183826e-02,-1.3654440458e-02,1.4277242696e-01,3.0538699288e-02,-2.7977701726e-01
1966.000000,1.9946786653e-02,2.0148505159e-02,-1.8788738519e-01,1.3572519774e-01,4.5439235244e-02,-2.0139434338e-01
1967.000000,1.7926314858e-02,1.8864705624e-02,-1.0887742148e-01,8.5541658142e-02,4.1291739733e-02,-1.8893808074e-01
1968.000000,1.8093402843e-02,1.8009243065e-02,-1.8006222155e-01,1.4559150371e-01,6.1369265296e-02,-1.8682160757e-01
1969.000000,2.0235597402e-02,2.1839303087e-02,-1.8589647285e-01,2.2719564774e-01,8.1411744267e-02,-1.9296392807e-01
1970.000000,1.8282957727e-02,1.9958127136e-02,-1.1141013879e-01,1.9584951339e-01,5.7033422576e-02,-1.8402278114e-01
1971.000000,1.9720074089e-02,2.0251290930e-02,-1.5320210982e-01,1.0656406282e-01,4.3944571522e-02,-1.9596124058e-01
1972.000000,1.9496562720e-02,2.2080530419e-02,-1.4960038865e-01,1.3791934747e-01,5.0311319064e-02,-1.9493674984e-01
1973.000000,1.8870161447e-02,2.1206815034e-02,-1.3932446656e-01,1.2275547169e-01,5.0920058423e-02,-1.9734589131e-01
1974.000000,1.8738616070e-02,2.1369557763e-02,-1.2650112787e-01,1.1713938468e-01,5.1275551625e-02,-2.0090338063e-01
1975.000000,1.9023396682e-02,2.2027197321e-02,-1.2862886634e-01,1.2221412468e-01,5.3724387840e-02,-1.9993547468e-01
1976.000000,1.8611495824e-02,2.2013471636e-02,-1.2697007718e-01,1.1972531085e-01,5.5640954707e-02,-2.0103208792e-01
1977.000000,1.8957656586e-02,2.2423689547e-02,-1.3584656434e-01,1.2748557188e-01,5.7476793201e-02,-1.9990887114e-01
1978.000000,1.7895266894e-02,2.1180504391e-02,-1.2327039077e-01,1.1704063840e-01,5.7393528877e-02,-2.0171328440e-01
1979.000000,1.7957267934e-02,2.2198659898e-02,-1.3449733152e-01,1.1825316764e-01,5.8707933047e-02,-1.9970437277e-01
1980.000000,1.7985899777e-02,2.2282350005e-02,-1.3320125599e-01,1.2239123261e-01,6.1483194616e-02,-1.9787462320e-01
1981.000000,1.7116254568e-02,2.1876393224e-02,-1.3766197053e-01,1.1742716828e-01,6.6079127179e-02,-2.0015697006e-01
1982.000000,1.7414520094e-02,2.0614128315e-02,-1.2349876580e-01,1.1616471336e-01,6.6696653806e-02,-2.0343782736e-01
1983.000000,1.7642385312e-02,2.1523756719e-02,-1.1033928620e-01,1.2383404423e-01,6.9375706097e-02,-2.0440808596e-01
1984.000000,1.6546595168e-02,2.0420051926e-02,-1.1296279791e-01,1.3261554972e-01,7.4074536421e-02,-1.9956462046e-01
1985.000000,1.6329223951e-02,2.2311263200e-02,-1.1900169364e-01,9.7934155963e-02,7.0238120230e-02,-1.9984756619e-01
1986.000000,1.5873004333e-02,2.3772120987e-02,-1.3340199125e-01,1.4624230746e-01,8.6667642979e-02,-1.9491092413e-01
1987.000000,1.5209930126e-02,2.2892332914e-02,-2.0615951298e-01,9.8268945259e-02,8.1505720488e-02,-1.9943016449e-01
1988.000000,1.5795153406e-02,2.1774167324e-02,-1.6136108645e-01,4.8658560306e-03,6.4375580923e-02,-2.0538346003e-01
1989.000000,8.5379473163e-03,3.3840193901e-02,-2.0399275359e-01,-3.7497773438e-02,3.6138416785e-02,-2.0076331946e-01
1990.000000,1.3385865820e-02,2.2541934609e-02,-1.1188766863e-01,1.0805349849e-01,1.0985803187e-01,-2.0312822764e-01
1991.000000,1.2882769019e-02,2.3142785502e-02,-1.3941438681e-01,1.1002290028e-01,1.1105693651e-01,-2.0613431850e-01
1992.000000,1.2786038641e-02,2.3064333367e-02,-1.4206323777e-01,8.6995654875e-02,1.2006586834e-01,-2.1069943484e-01
1993.000000,1.2297493609e-02,2.7909765271e-02,-1.3626934130e-01,1.7020546573e-01,1.3874945752e-01,-1.9859559492e-01
1994.000000,1.3742390927e-01,1.6545243407e-01,-8.4532254328e-01,-3.2055807675e-01,-2.5551525506e-01,-1.9707369571e-01
1995.000000,1.3341160446e-02,2.0208552616e-02,-1.7074851046e-01,1.7065507098e-01,1.0769989605e-01,-1.8436763362e-01
1996.000000,1.4087632221e-02,1.9582658026e-02,-1.4987399697e-01,8.5146541148e-02,9.3712829966e-02,-1.7578195808e-01
1997.000000,1.2646301969e-02,2.0351448725e-02,-2.0484035687e-01,2.1415846452e-01,9.2952843152e-02,-1.8206002574e-01
1998.000000,1.3455159803e-02,2.1708597316e-02,-9.0250209971e-02,6.4503986198e-02,7.8320756380e-02,-1.8773894795e-01
1999.000000,1.3009903446e-02,1.7705227212e-02,-1.1229346098e-01,1.6692460857e-01,1.0091979351e-01,-1.8277474514e-01
2000.000000,1.3152077799e-02,1.7082831460e-02,-1.4247919691e-01,1.1375249838e-01,9.5497783328e-02,-1.8647041497e-01
2001.000000,1.3753826566e-02,1.8652601657e-02,-1.3610651257e-01,1.3142288617e-01,9.8415006203e-02,-1.8182817652e-01
2002.000000,1.3956002089e-02,1.8774807714e-02,-1.2875185308e-01,1.2597866984e-01,9.7612610379e-02,-1.8457858902e-01
2003.000000,1.3935457459e-02,1.8275057419e-02,-1.2949933210e-01,1.2362741295e-01,9.7669512929e-02,-1.8484581592e-01
2004.000000,1.2592544118e-02,1.8429449169e-02,-1.3203589460e-01,1.1794426575e-01,9.6988402093e-02,-1.8349956192e-01
2005.000000,1.3571914819e-02,1.8523255654e-02,-1.3375719940e-01,1.2671130061e-01,9.9749884753e-02,-1.8187468742e-01
2006.000000,1.3153552651e-02,1.8361573320e-02,-1.3140784022e-01,1.2482924576e-01,1.0097915284e-01,-1.8261598360e-01
2007.000000,1.3196077970e-02,1.8605854599e-02,-1.2972269453e-01,1.1699743491e-01,1.0177336498e-01,-1.8306276292e-01
2008.000000,1.2378372159e-02,1.7792742654e-02,-1.3861850811e-01,1.1717416578e-01,1.0132303026e-01,-1.8066621564e-01
2009.000000,1.2883310719e-02,1.8404696038e-02,-1.3324259498e-01,1.2242174593e-01,1.0597744882e-01,-1.7942279227e-01
2010.000000,1.1837994111e-02,1.8538340468e-02,-1.3942529087e-01,1.1419635663e-01,1.0666933835e-01,-1.7870176885e-01
2011.000000,1.2442833556e-02,1.7198687143e-02,-1.2211642789e-01,1.1751610669e-01,1.1131080683e-01,-1.8025885118e-01
2012.000000,1.1986596043e-02,1.8473134401e-02,-1.2794040389e-01,1.2145254158e-01,1.1018362795e-01,-1.8069166423e-01
2013.000000,1.1601267861e-02,1.7963125795e-02,-1.2729261641e-01,1.1568249264e-01,1.1119791191e-01,-1.8167770236e-01
2014.000000,1.1412218032e-02,1.8358284202e-02,-1.4136963105e-01,1.2821529496e-01,1.1197329820e-01,-1.7113386734e-01
2015.000000,1.0837212226e-02,1.7676045521e-02,-1.2600514735e-01,1.1967980281e-01,1.2776554254e-01,-1.7897617449e-01
2016.000000,1.0457917676e-02,1.7321006685e-02,-7.0658770142e-02,8.8853879391e-02,1.2249618206e-01,-1.8932607407e-01
2017.000000,6.9829054816e-03,1.8478663528e-02,-1.5389256950e-01,1.0804620042e-01,1.4533072096e-01,-1.6268489318e-01
2019.000000,9.0172518845e-03,1.8365486781e-02,-1.0782664453e-01,1.1100797269e-01,1.4035393534e-01,-1.7053584741e-01
2020.000000,8.4221829593e-03,1.8449652087e-02,-1.2766643148e-01,9.2031710266e-02,1.4528898658e-01,-1.6599854119e-01
2021.000000,8.5258343641e-03,1.7661005805e-02,-1.0655411264e-01,9.3683385853e-02,1.5421485585e-01,-1.6201521784e-01
2022.000000,8.5126948048e-03,1.7472348987e-02,-1.2815439491e-01,1.3131977212e-01,1.5041984379e-01,-1.4412518172e-01
2023.000000,3.4743222337e-04,1.5752092633e-02,5.9467445565e-02,-4.0326772186e-03,2.1038498932e-01,-1.9473280334e-01
2024.000000,7.6364694070e-03,1.5852414477e-02,-3.0489245472e-02,2.2431031711e-01,1.6542615988e-01,-1.5265169107e-01
2025.000000,8.3107507398e-03,1.6385214786e-02,-1.0678425570e-01,1.3964147054e-01,1.5643734702e-01,-1.5362041975e-01
2026.000000,8.1384599713e-03,1.6805694556e-02,-1.1335193333e-01,1.1469326849e-01,1.3015976542e-01,-1.4744982749e-01
2027.000000,8.1691162437e-03,1.7378914708e-02,-1.2133462530e-01,9.6108042379e-02,1.2845768975e-01,-1.5329016933e-01
2028.000000,8.3804762460e-03,1.5353732314e-02,-1.0823169105e-01,1.0050196473e-01,1.3998231181e-01,-1.5206015629e-01
2029.000000,8.2669606367e-03,1.4882647273e-02,-1.1855611238e-01,1.0620725019e-01,1.3378983877e-01,-1.5756713905e-01
2030.000000,8.3235163102e-03,1.5634539286e-02,-1.3698328869e-01,1.2190451318e-01,1.3059767983e-01,-1.5811654053e-01
2031.000000,8.3387344248e-03,1.4462059696e-02,-1.3350638629e-01,1.1626231416e-01,1.3121600691e-01,-1.5611538738e-01
2032.000000,8.7160353499e-03,1.4514387446e-02,-1.2951031403e-01,1.1477098896e-01,1.3287434805e-01,-1.5671451384e-01
2033.000000,7.8836090664e-03,1.4980919787e-02,-1.3551077839e-01,1.1374534599e-01,1.3288796124e-01,-1.5614584474e-01
2034.000000,8.6983506687e-03,1.5235794134e-02,-1.3575386672e-01,1.2009317912e-01,1.3290465989e-01,-1.5493641776e-01
2035.000000,8.6530148884e-03,1.4985989660e-02,-1.3068854702e-01,1.1771986713e-01,1.3575535285e-01,-1.5342884324e-01
2036.000000,8.3481852081e-03,1.4564628542e-02,-1.3054537017e-01,1.1020470377e-01,1.3643670876e-01,-1.5409370289e-01
2037.000000,8.3790145229e-03,1.4115555238e-02,-1.3141586082e-01,1.2268148653e-01,1.3684507535e-01,-1.5230957943e-01
2038.000000,8.3573575494e-03,1.4482034672e-02,-1.3793085136e-01,1.2052614253e-01,1.3814224598e-01,-1.5151859488e-01
2039.000000,7.8165608460e-03,1.4603577282e-02,-1.4066558059e-01,1.2050872573e-01,1.3867877304e-01,-1.4970319720e-01
2040.000000,7.6761016566e-03,1.3773404632e-02,-1.2753370169e-01,1.1127002562e-01,1.4016351952e-01,-1.4829497560e-01
2041.000000,6.9831984105e-03,1.3834022341e-02,-1.3751435196e-01,9.8346440343e-02,1.4143341271e-01,-1.4857655972e-01
2042.000000,7.0750073885e-03,1.4504839594e-02,-1.2529213141e-01,1.0781196218e-01,1.4482112074e-01,-1.4639386915e-01
2043.000000,6.8431332606e-03,1.4390711226e-02,-1.3150226271e-01,1.1284005730e-01,1.4802882694e-01,-1.4363725314e-01
2044.000000,6.3547180165e-03,1.4143393994e-02,-1.2143020756e-01,1.2635418207e-01,1.4705515951e-01,-1.4311731618e-01
2045.000000,5.5163949111e-03,1.5886131059e-02,-1.5400122160e-01,1.1777990382e-01,1.5909605330e-01,-1.3828067553e-01
2046.000000,4.5480613937e-03,1.5994408050e-02,-1.5199948341e-01,1.1438948536e-01,1.5040872430e-01,-1.3073428528e-01
2047.000000,6.6450254986e-03,1.8828767379e-02,-1.1165382909e-01,1.6381096670e-01,1.8653171562e-01,-1.5247710941e-01
2048.000000,4.3520549326e-03,1.2373168318e-02,-1.4662827010e-01,9.5361850868e-02,2.0158545017e-01,-1.1031636038e-01
2049.000000,6.0954421010e-03,1.4566508162e-02,-1.3034184421e-01,1.1972089634e-01,1.6675744643e-01,-1.1847106095e-01
2050.000000,6.2701994640e-03,1.3336152866e-02,-1.2754141230e-01,1.0749402056e-01,1.7158147471e-01,-1.1777973011e-01
2051.000000,4.5769636281e-03,1.3395132025e-02,-1.3080582345e-01,9.4312137080e-02,1.7959271394e-01,-1.1471596578e-01
2052.000000,3.0746683008e-03,1.4061960200e-02,-1.1001886523e-01,1.9676460843e-02,1.7944290105e-01,-1.1905350576e-01
2053.000000,4.2347221942e-03,1.2292433488e-02,9.6921776574e-03,-1.6693142187e-01,2.1399077100e-01,-1.7428658627e-01
2054.000000,2.2931472443e-03,1.3338808969e-02,-2.6760096031e-02,1.0079610730e-01,2.2518722888e-01,-1.0633891601e-01
2055.000000,1.0693151220e-04,1.5426039050e-02,-4.3882057664e-02,9.8271470735e-02,2.2065705751e-01,-1.0660303425e-01
2056.000000,2.5035502450e-03,1.3138371528e-02,-8.8311808647e-02,7.3969782419e-02,2.2828631345e-01,-1.1442898091e-01
2057.000000,7.9735470911e-04,1.5315430360e-02,-1.4263081894e-01,8.5101691874e-02,2.1757620469e-01,-1.0504537192e-01
2058.000000,4.0778586486e-03,1.5414201681e-02,-1.3035406213e-01,8.8115018442e-02,1.7894686961e-01,-1.1698291237e-01
2059.000000,4.2304752154e-03,1.4442976821e-02,-1.4304445641e-01,8.1900083919e-02,1.7159954202e-01,-1.2216690508e-01
2060.000000,4.4847804458e-03,1.3674815931e-02,-1.3261417607e-01,1.0197478201e-01,1.6802888197e-01,-1.2289175046e-01
2061.000000,5.3017669187e-03,1.3868009795e-02,-1.4456670654e-01,9.6152993258e-02,1.6558423088e-01,-1.2109582269e-01
2062.000000,4.4600533961e-03,1.3154147919e-02,-1.4400149221e-01,1.0215993823e-01,1.6390988841e-01,-1.2045902623e-01
2063.000000,4.4367302244e-03,1.3072582456e-02,-1.4584431844e-01,1.0298180358e-01,1.6177434612e-01,-1.2071836054e-01
2064.000000,4.2630085534e-03,1.2722180158e-02,-1.4524871957e-01,1.0504785428e-01,1.6118593093e-01,-1.1972865948e-01
2065.000000,5.1705376335e-03,1.2624990134e-02,-1.4308307717e-01,1.0752804910e-01,1.6196509663e-01,-1.1821127158e-01
2066.000000,4.7126846029e-03,1.2858229023e-02,-1.4514440332e-01,1.0509120469e-01,1.6385748729e-01,-1.1723183506e-01
2067.000000,4.9669854769e-03,1.2480581834e-02,-1.4016980743e-01,1.0572983029e-01,1.6292963165e-01,-1.1667834773e-01
2068.000000,4.6686281437e-03,1.2755633235e-02,-1.4893121133e-01,1.0791138544e-01,1.6117047724e-01,-1.1394040678e-01
2069.000000,4.4254491243e-03,1.2035651259e-02,-1.5168134157e-01,1.0712599874e-01,1.6338142903e-01,-1.1215324975e-01
2070.000000,4.7282211309e-03,1.2014061935e-02,-1.5068888293e-01,1.0405098441e-01,1.6483060592e-01,-1.1134959076e-01
2071.000000,4.3292614370e-03,1.2648183259e-02,-1.5180392851e-01,9.8620758011e-02,1.6469446389e-01,-1.0944557235e-01
2072.000000,4.5627996374e-03,1.2170913033e-02,-1.4103912521e-01,1.0900235585e-01,1.6809527882e-01,-1.0942761784e-01
2073.000000,3.6559052496e-03,1.2379645470e-02,-1.6193134915e-01,9.8431616526e-02,1.6683587139e-01,-1.0682563519e-01
2074.000000,3.7078187495e-03,1.2438334740e-02,-1.5562656933e-01,1.1059508540e-01,1.7012601914e-01,-1.0438774792e-01
2075.000000,3.5083458442e-03,1.2415369037e-02,-1.4477364116e-01,1.1066297175e-01,1.7064849542e-01,-1.0506109531e-01
2076.000000,3.9651719535e-03,1.1424929519e-02,-1.5253090903e-01,8.0291831158e-02,1.7082264481e-01,-9.9492742760e-02
2077.000000,4.4264272726e-03,1.1016577632e-02,-1.2452593772e-01,6.9311123537e-02,1.7913077187e-01,-9.9517253969e-02
2078.000000,3.3806357387e-03,1.2031955786e-02,-1.4413975671e-01,6.4660485064e-02,1.7817032467e-01,-9.0617480829e-02
2079.000000,2.9764249240e-03,1.1097464882e-02,-1.7328447259e-01,9.3373320639e-02,2.0452231665e-01,-8.6555144038e-02
2080.000000,2.4413143101e-03,1.6238067620e-02,-1.0703920743e-01,1.1863610431e-01,2.2127694468e-01,-7.2549064890e-02
2081.000000,3.9090373155e-03,9.6607020821e-03,-1.3532309984e-01,9.0402531581e-02,1.7330516659e-01,-8.2140944579e-02
2082.000000,3.3839697076e-03,9.2815834521e-03,-1.4794686003e-01,8.1684296809e-02,1.8159558041e-01,-8.3132482516e-02
2083.000000,3.1618326788e-03,8.9098411844e-03,-1.5013980834e-01,6.8527229215e-02,1.8906112918e-01,-9.1248305762e-02
2084.000000,2.7149811622e-03,9.2012492005e-03,-1.8804477536e-01,1.4421513614e-01,1.8253478738e-01,-9.6714602354e-02
2085.000000,1.9464856309e-03,7.1033700853e-03,1.2795482231e-01,8.6084733377e-02,2.2009092402e-01,-1.2398757338e-01
2086.000000,-4.3775127670e-03,1.3804351445e-02,-1.6180219037e-01,3.7309736092e-02,2.3802737148e-01,-9.5703260546e-02
2087.000000,5.3765149684e-04,1.2031760725e-02,-1.2232630500e-01,7.0151137414e-02,2.3974792242e-01,-9.7405661430e-02
2088.000000,1.0337882306e-03,1.1504907201e-02,-1.9324346441e-01,5.9388234742e-02,2.1863526824e-01,-8.6854148732e-02
2089.000000,1.7442172039e-03,1.2004992446e-02,-1.7897208916e-01,8.0986556321e-02,2.0116106463e-01,-8.8544336360e-02
2090.000000,2.4314521723e-03,1.2472606912e-02,-1.5867472051e-01,9.3537405504e-02,1.9279006953e-01,-8.7203884160e-02
2091.000000,3.0452180392e-03,1.0834767605e-02,-1.5754713775e-01,9.3087368779e-02,1.8691009009e-01,-8.5766699263e-02
2092.000000,3.1042269555e-03,1.0736321832e-02,-1.6725175765e-01,9.3518672732e-02,1.8699865931e-01,-8.3963812607e-02
2093.000000,2.9624079034e-03,1.0697196594e-02,-1.6020705592e-01,9.9480556873e-02,1.8653053057e-01,-8.3307365231e-02
2094.000000,2.9282988248e-03,1.0054354116e-02,-1.6289443936e-01,9.9953302315e-02,1.8265180129e-01,-8.2183318505e-02
2095.000000,2.5054155907e-03,9.0780113729e-03,-1.6410677189e-01,9.5661756827e-02,1.8290461867e-01,-8.1156324727e-02
2096.000000,3.1077941168e-03,9.1480084962e-03,-1.6272722371e-01,9.7350201548e-02,1.8308254101e-01,-8.0194624620e-02
2097.000000,2.6802789673e-03,9.8942852765e-03,-1.6639992064e-01,1.0286984762e-01,1.8331360837e-01,-7.8881853368e-02
2098.000000,2.3720366239e-03,9.2720405927e-03,-1.7112517795e-01,1.0328832760e-01,1.8218489385e-01,-7.7505097171e-02
2099.000000,2.6546435711e-03,9.2175264239e-03,-1.6790264351e-01,1.0689788368e-01,1.8176924161e-01,-7.5880538687e-02
2100.000000,2.1015910306e-03,9.0087528320e-03,-1.6967900217e-01,1.0400331305e-01,1.8392741000e-01,-7.5304660202e-02
2101.000000,2.6660631571e-03,7.9421575291e-03,-1.7115158148e-01,9.9708025026e-02,1.8304467902e-01,-7.3418011655e-02
2102.000000,2.3721421780e-03,8.3380704400e-03,-1.7128629672e-01,1.0330928706e-01,1.8358072411e-01,-7.2302993093e-02
2103.000000,2.5499061367e-03,8.3181434960e-03,-1.6974758926e-01,1.0379835567e-01,1.8315280752e-01,-7.1054362781e-02
2104.000000,2.2563558356e-03,8.1784060230e-03,-1.6872121260e-01,1.0379885498e-01,1.8253730774e-01,-6.9571846238e-02
2105.000000,1.3937804876e-03,7.5184432037e-03,-1.7537036790e-01,9.6248401134e-02,1.8326374592e-01,-6.8218290666e-02
2106.000000,2.3099583356e-03,7.0574805019e-03,-1.6415321832e-01,1.0312353749e-01,1.8512684001e-01,-6.6008599427e-02
2107.000000,2.5839965092e-03,6.3918442338e-03,-1.5856680372e-01,1.0313952140e-01,1.8710741932e-01,-6.6454008032e-02
2108.000000,1.5043424259e-03,6.7506892985e-03,-1.7180939394e-01,9.8921757621e-02,1.8808206729e-01,-6.5392656204e-02
2109.000000,2.1529083742e-03,6.0716738872e-03,-1.6629387758e-01,9.6715670918e-02,1.7931137113e-01,-6.0340550856e-02
2110.000000,2.7783396992e-03,6.6925448858e-03,-1.5306519580e-01,8.1875137721e-02,1.9003689754e-01,-5.7137696698e-02
2111.000000,2.0552251715e-03,5.0524714947e-03,-1.5861559025e-01,5.6563842305e-02,1.9160090029e-01,-6.2795305750e-02
2112.000000,-4.5310009445e-02,-5.1639195910e-02,-2.2002597764e-01,-2.1530725191e-01,2.0679322616e-01,-1.5548869133e-02
2113.000000,7.1972345643e-04,4.8749334013e-03,-1.7577884496e-01,1.2029465766e-01,1.7648749887e-01,-6.0469016145e-02
2114.000000,1.3750339870e-03,4.3755380954e-03,-1.6741723563e-01,1.0823463138e-01,1.7762678334e-01,-6.0516667785e-02
2115.000000,9.3319090258e-04,4.4138651260e-03,-2.0699383461e-01,1.2916700274e-01,1.7969777390e-01,-6.4700589913e-02
2116.000000,1.9454236429e-04,5.5747028610e-03,-1.7941757299e-01,1.3722208649e-01,1.9569994037e-01,-5.7766867036e-02
2117.000000,-1.7567837960e-01,-1.6631667146e-01,-4.2415263505e-01,-2.9440638719e-01,1.4949174041e-01,1.6586391292e-01
2118.000000,-3.8198875536e-04,5.7140082991e-03,-2.3076970040e-01,9.1683119302e-02,2.0776040217e-01,-6.3436306233e-02
2119.000000,-4.1244510688e-04,5.6920725901e-03,-2.5654386954e-01,1.2831190838e-01,2.1464645774e-01,-6.7488096853e-02
2120.000000,-1.6123399406e-04,4.7333134833e-03,-2.1435637185e-01,8.1585055508e-02,2.0931050857e-01,-6.0727283203e-02
2121.000000,1.2453592662e-04,4.6421938793e-03,-1.9719695485e-01,1.0157281735e-01,2.0471515329e-01,-5.2401727612e-02
2122.000000,7.3489765281e-04,5.0847167768e-03,-1.9542423569e-01,1.0843369980e-01,1.9902296328e-01,-4.7179931980e-02
